X,Y,OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACILITY,RACK_CAPACITY,DELINEATOR_POSTS,FINISH_TYPE,SURFACE_TYPE,INSTALL_DATE,MOUNT_TYPE,COLOR,MANUFACTURER,MODEL_TYPE,CONDITION,CONDITION_ASSESSMENT_DATE,SIDE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1274804.9493022,249454.343283489,67,695122,16,17224,308,17,BKR-4018,BKR,NE 63RD ST 0090 BLOCK N SIDE ( 295) 10 FT W/O ROOSEVELT WAY NE                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,2018/03/08 00:00:00+00,SUFMT,NONE, ,BKR-INVRU,GOOD,2018/03/08 00:00:00+00,N,SDOT,INSVC,DISTRICT4, ,N,,-122.317456049267,47.6742038863383
1274602.54770198,227147.294684649,68,694888,16,14342,72,27,BKR-3989,BKR,E MADISON ST 0120 BLOCK NW SIDE (  49) 49 FT NE/O 12TH AVE                                                                                                                                                                                                     ,ONST,2,N,GALV,PCC,,SUFMT,NONE, ,BKR-INVRU,GOOD,2017/12/26 00:00:00+00,NW, ,INSVC,DISTRICT3, ,N,,-122.316532468035,47.6130500685722
1265461.90206063,252700.290614814,69,517783,16,15842,578,17,BKR-2381,BKR,N 74TH ST 0010 BLOCK N SIDE ( 565) 68 FT W/O GREENWOOD AVE N                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC-PAD,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/31 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.355632995513,47.6826006121525
1264446.76349959,254319.907320485,70,615965,16,18886,471,-16.5,BKR-3401,BKR,NW 80TH ST 0010 BLOCK N SIDE ( 458) 175 FT E/O 3RD AVE NW                                                                                                                                                                                                      ,CLSTR,4,N,GALV,PCC,2014/05/01 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,2014/07/01 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.359883752623,47.6869847683671
1273848.12133321,223968.555673406,71,605857,16,1286,284,-17,BKR-3302,BKR,10TH AVE 0020 BLOCK E SIDE ( 271) 10 FT S/O E ALDER ST                                                                                                                                                                                                         ,ONST,12,Y,GALV,AC,2013/09/28 00:00:00+00, , , , , ,,E,SDOT, ,DISTRICT3, ,N,,-122.31934170498,47.6042973126201
1280992.21106853,197310.061182097,72,732734,16,9165,35,8,BKR-4183,BKR,BEACON WR AVE S 0790 BLOCK E SIDE (   5) 5 FT S/O S KENYON ST                                                                                                                                                                                                  ,ONST,6,Y,GALV,PCC,, , , , , ,,E, , ,DISTRICT2, ,N,,-122.288344715676,47.5316008453526
1278140.04613762,202818.544195741,73,726969,16,167339,464,18,BKR-4094,BKR,BEACON ER AVE S 0610 BLOCK E SIDE ( 451) 50 FT N/O S GRAHAM ST                                                                                                                                                                                                 ,SGL,2,N,GALV,OTHER,2018/11/28 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,,E,SDOT,INSVC,DISTRICT2, ,N,,-122.30031300652,47.5465511494607
1273169.96357252,240300.425002128,74,519297,16,10183,86,27,BKR-2153,BKR,EASTLAKE AVE E 0310 BLOCK NW SIDE (  63) 63 FT NE/O E ALLISON ST                                                                                                                                                                                               ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/27 00:00:00+00,NW,SDOT,INSVC,DISTRICT4,DISTRICT3,N,,-122.323371896511,47.6490266287047
1257483.71274047,216407.770769656,75,580247,16,6586,111,17,BKR-3074,BKR,42ND AVE SW 0230 BLOCK E SIDE (  98) 98 FT S/O SW COLLEGE ST                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,2012/02/24 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK, ,,E,SDOT,INSVC,DISTRICT1, ,N,,-122.385044784303,47.5826881457611
1268600.37316784,243730.873709634,76,632389,16,12964,63,-31,BKR-3603,BKR,STONE WAY N 0420 BLOCK E SIDE (  50) 50 FT N/O N 42ND ST                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,2016/01/22 00:00:00+00, , , , ,GOOD,,E,SDOT,INSVC,DISTRICT4, ,N,,-122.342180336891,47.658185298828
1269547.36740881,225758.919259235,77,516809,16,4383,72,-36,BKR-1905,BKR,3RD AVE 0140 BLOCK NE SIDE (  53) 53 FT NW/O UNION ST                                                                                                                                                                                                          ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,,NE,SDOT,INSVC,DISTRICT7, ,N,,-122.33691362674,47.6089756483887
1275829.64799124,247720.171825722,78,519319,16,13227,23,34,BKR-185,BKR,UNIVERSITY WAY NE 0560 BLOCK W SIDE (  10) 10 FT N/O NE 56TH ST                                                                                                                                                                                                ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/17 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.313162181981,47.6695046579344
1274497.79339789,244901.623342827,79,517024,16,8541,148,-17,BKR-386,BKR,9TH AVE NE 0450 BLOCK E SIDE ( 135) 135 FT N/O NE 45TH E ST                                                                                                                                                                                                    ,SGL,4,N,GALV,PCC,2004/12/29 00:00:00+00,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,2009/07/27 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.318345998717,47.6617087527408
1269161.42123242,231977.096225604,80,639709,16,13538,103,42,BKR-3658,BKR,WESTLAKE AVE N 0080 BLOCK SW SIDE (  90) 90 FT NW/O VALLEY ST                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,2016/01/22 00:00:00+00, , , , ,GOOD,,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.338971092869,47.6259987699236
1275886.0768553,227956.196061477,81,516890,16,2230,21,-17,BKR-766,BKR,16TH AVE 0160 BLOCK E SIDE (   8) 8 FT N/O E PINE ST                                                                                                                                                                                                           ,SGL,2,N,GALV,BR,2008/12/01 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/20 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.311392644211,47.6153349491368
1276239.27307966,220408.096917748,82,517533,16,10875,488,-17,BKR-1280,BKR,HIAWATHA PL S 0080 BLOCK SW SIDE ( 475) 90 FT NW/O S CHARLES ST                                                                                                                                                                                                ,SGL,2,N,GALV,PCC,,SUFMT,NONE,OTHER, ,GOOD,2009/07/24 00:00:00+00,SW,SDOT,INSVC,DISTRICT3, ,N,,-122.309373952789,47.5946643059712
1267253.58590247,228203.229085729,83,516940,16,4391,77,29,BKR-1112,BKR,3RD AVE 0240 BLOCK SW SIDE (  57) 57 FT NW/O BATTERY ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.346405512981,47.6155521687862
1270129.81329741,223501.19836092,84,516756,16,1001,94,-31,BKR-1343,BKR,1ST AVE 0070 BLOCK NE SIDE (  74) 74 FT NW/O CHERRY ST                                                                                                                                                                                                         ,SGL,2,N,OTHER,PCC,2019/04/01 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2019/04/01 00:00:00+00,NE,SDOT,INSVC,DISTRICT7, ,N,,-122.334374358926,47.6028184780619
1257598.61053258,248611.358514637,85,591679,16,18499,609,-17,BKR-3202,BKR,NW 58TH ST 0220 BLOCK N SIDE ( 596) 79 FT E/O 24TH AVE NW                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC-PAD,2012/10/26 00:00:00+00,SUFMT, ,SDOT,BKR-RLRCK,GOOD,2012/10/26 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.387213866565,47.6709622883703
1282023.19442959,206665.31975168,86,762271,16,12387,203,-29,BKR-4372,BKR,RAINIER AVE S 0490 BLOCK W SIDE ( 201) 65 FT N/O S HUDSON ST                                                                                                                                                                                                   ,CLSTR,4,N,GALV,BR,,SUFMT, ,BKR-SPRTWK,BKR-TOFINO, ,,W, ,PLANNED,DISTRICT2, ,N,,-122.284886359746,47.557297009145
1273712.93432508,230404.313183993,87,517837,16,14105,127,-20,BKR-167,BKR,E HARRISON ST 0090 BLOCK S SIDE ( 100) 115 FT W/O 10TH AVE E                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,2006/10/20 00:00:00+00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,2009/07/22 00:00:00+00,S,SDOT,INSVC,DISTRICT3, ,N,,-122.320393668358,47.6219304240224
1255817.01904276,247772.24996978,88,596145,16,19238,374,31,BKR-3269,BKR,NW MARKET ST 0280 BLOCK S SIDE ( 361) 20 FT E/O NW 54TH ST                                                                                                                                                                                                     ,CLSTR,8,N,GALV,AC,2021/04/06 00:00:00+00, , , ,BKR-ART,GOOD,2021/04/06 00:00:00+00,S,OTHER,INSVC,DISTRICT6, ,N,,-122.394374390005,47.6685635156623
1276005.57048742,243674.569517583,89,516853,16,2033,45,16,BKR-2897,BKR,15TH AVE NE 0420 BLOCK W SIDE (  29) 29 FT N/O NE 42ND ST                                                                                                                                                                                                      ,SGL,2,N,STSTL,PCC,,STBS,NONE,OTHER, ,GOOD,2009/11/24 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.312132800021,47.6584250182028
1264550.2151477,241702.225707561,90,518137,16,19176,223,-17,BKR-865,BKR,NW CANAL ST 0010 BLOCK NE SIDE ( 210) 210 FT NW/O NW 35TH ST                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC-PAD,2008/09/22 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/31 00:00:00+00,NE,SDOT,INSVC,DISTRICT6, ,N,,-122.358448651334,47.6524060101036
1265792.63857298,228653.2342702,91,518524,16,1020,236.5,35,BKR-289,BKR,1ST AVE 0280 BLOCK SW SIDE ( 216) 71 FT SE/O BROAD ST                                                                                                                                                                                                          ,SGL,2,N,GALV,PCC,2004/12/29 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.352363722883,47.6167067167345
1276207.89483963,212746.224909902,92,592024,16,9124,138,-30,BKR-3239,BKR,BEACON AVE S 0330 BLOCK W SIDE ( 125) 125 FT S/O S HORTON ST                                                                                                                                                                                                   ,CLSTR,6,N,GALV,PCC,2012/11/30 00:00:00+00,SUFMT, ,SDOT,BKR-INVRU,GOOD,2012/11/02 00:00:00+00,W,SDOT,INSVC,DISTRICT2, ,N,,-122.30890573774,47.5736615661512
1253013.27676788,216345.390225589,93,518516,16,287005,6796.60274608,17,BKR-2581,BKR,ALKI TRL 0400 BLOCK SE SIDE (6783) 2493 FT NE/O 62ND AVE SW                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RLTYP,GOOD,2009/08/17 00:00:00+00,SE,SDOT,INSVC,DISTRICT1, ,N,,-122.403149623024,47.5822686242175
1272734.08235608,227536.693917051,94,694928,16,14597,79,-29,BKR-3994,BKR,E PIKE ST 0060 BLOCK S SIDE (  67) 67 FT E/O BELMONT AVE                                                                                                                                                                                                       ,SGL,2,N,STSTL,PCC,2017/08/04 00:00:00+00,SUFMT, , ,BKR-NCONF,GOOD,2017/08/14 00:00:00+00,S, ,INSVC,DISTRICT3, ,N,,-122.324136881194,47.6140184317419
1268657.5937119,232926.640226573,95,516994,16,8294,508,34,BKR-1673,BKR,8TH AVE N 0090 BLOCK W SIDE ( 488) 251 FT S/O WESTLAKE S AVE N                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,2009/08/03 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/28 00:00:00+00,W,SDOT,INSVC,DISTRICT7, ,N,,-122.341089297736,47.6285743941482
1272121.28433944,250118.586036175,96,583118,16,15800,299,-20,BKR-3123,BKR,N 65TH ST 0240 BLOCK S SIDE ( 286) 47 FT W/O 1ST AVE NE                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,2012/04/17 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,,S,SDOT,INSVC,DISTRICT6, ,N,,-122.328399459979,47.6758821565095
